"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Italy (IT)","Actual Total Load [MW] - Italy (IT)"
"07.10.2017 23:00 - 08.10.2017 00:00","26826","26276"
"08.10.2017 00:00 - 08.10.2017 01:00","24366","23788"
"08.10.2017 01:00 - 08.10.2017 02:00","22576","22188"
"08.10.2017 02:00 - 08.10.2017 03:00","21355","20939"
"08.10.2017 03:00 - 08.10.2017 04:00","20833","20323"
"08.10.2017 04:00 - 08.10.2017 05:00","20717","20287"
"08.10.2017 05:00 - 08.10.2017 06:00","21101","20626"
"08.10.2017 06:00 - 08.10.2017 07:00","22036","21571"
"08.10.2017 07:00 - 08.10.2017 08:00","22499","22210"
"08.10.2017 08:00 - 08.10.2017 09:00","23627","23900"
"08.10.2017 09:00 - 08.10.2017 10:00","25453","25830"
"08.10.2017 10:00 - 08.10.2017 11:00","26096","25972"
"08.10.2017 11:00 - 08.10.2017 12:00","26621","25877"
"08.10.2017 12:00 - 08.10.2017 13:00","26303","26113"
"08.10.2017 13:00 - 08.10.2017 14:00","24868","24646"
"08.10.2017 14:00 - 08.10.2017 15:00","24031","23680"
"08.10.2017 15:00 - 08.10.2017 16:00","23998","24108"
"08.10.2017 16:00 - 08.10.2017 17:00","24682","24439"
"08.10.2017 17:00 - 08.10.2017 18:00","25292","25009"
"08.10.2017 18:00 - 08.10.2017 19:00","27574","27482"
"08.10.2017 19:00 - 08.10.2017 20:00","31398","31454"
"08.10.2017 20:00 - 08.10.2017 21:00","31284","30883"
"08.10.2017 21:00 - 08.10.2017 22:00","29548","29212"
"08.10.2017 22:00 - 08.10.2017 23:00","27605","27126"
"08.10.2017 23:00 - 09.10.2017 00:00","25076","24535"
"09.10.2017 00:00 - 09.10.2017 01:00","22567","22605"
"09.10.2017 01:00 - 09.10.2017 02:00","21281","21306"
"09.10.2017 02:00 - 09.10.2017 03:00","20355","20736"
"09.10.2017 03:00 - 09.10.2017 04:00","20034","20467"
"09.10.2017 04:00 - 09.10.2017 05:00","20507","20860"
"09.10.2017 05:00 - 09.10.2017 06:00","22271","23273"
"09.10.2017 06:00 - 09.10.2017 07:00","27613","29029"
"09.10.2017 07:00 - 09.10.2017 08:00","33588","34513"
"09.10.2017 08:00 - 09.10.2017 09:00","37970","38382"
"09.10.2017 09:00 - 09.10.2017 10:00","39644","39621"
"09.10.2017 10:00 - 09.10.2017 11:00","39432","39234"
"09.10.2017 11:00 - 09.10.2017 12:00","39148","38534"
"09.10.2017 12:00 - 09.10.2017 13:00","36789","36552"
"09.10.2017 13:00 - 09.10.2017 14:00","36836","36615"
"09.10.2017 14:00 - 09.10.2017 15:00","37975","37818"
"09.10.2017 15:00 - 09.10.2017 16:00","38494","38211"
"09.10.2017 16:00 - 09.10.2017 17:00","38680","38630"
"09.10.2017 17:00 - 09.10.2017 18:00","38099","38163"
"09.10.2017 18:00 - 09.10.2017 19:00","38520","38599"
"09.10.2017 19:00 - 09.10.2017 20:00","41419","41614"
"09.10.2017 20:00 - 09.10.2017 21:00","39608","39710"
"09.10.2017 21:00 - 09.10.2017 22:00","36692","36619"
"09.10.2017 22:00 - 09.10.2017 23:00","32791","32752"
"09.10.2017 23:00 - 10.10.2017 00:00","29969","30003"
"10.10.2017 00:00 - 10.10.2017 01:00","27221","27465"
"10.10.2017 01:00 - 10.10.2017 02:00","25720","25889"
"10.10.2017 02:00 - 10.10.2017 03:00","24851","25098"
"10.10.2017 03:00 - 10.10.2017 04:00","24320","24755"
"10.10.2017 04:00 - 10.10.2017 05:00","24341","25095"
"10.10.2017 05:00 - 10.10.2017 06:00","26152","26662"
"10.10.2017 06:00 - 10.10.2017 07:00","30725","31611"
"10.10.2017 07:00 - 10.10.2017 08:00","36559","36716"
"10.10.2017 08:00 - 10.10.2017 09:00","40311","40222"
"10.10.2017 09:00 - 10.10.2017 10:00","41420","41307"
"10.10.2017 10:00 - 10.10.2017 11:00","41107","41063"
"10.10.2017 11:00 - 10.10.2017 12:00","40466","40472"
"10.10.2017 12:00 - 10.10.2017 13:00","38072","38475"
"10.10.2017 13:00 - 10.10.2017 14:00","37311","38360"
"10.10.2017 14:00 - 10.10.2017 15:00","38491","39630"
"10.10.2017 15:00 - 10.10.2017 16:00","39059","39495"
"10.10.2017 16:00 - 10.10.2017 17:00","39098","39805"
"10.10.2017 17:00 - 10.10.2017 18:00","38789","39105"
"10.10.2017 18:00 - 10.10.2017 19:00","39259","39790"
"10.10.2017 19:00 - 10.10.2017 20:00","42345","42756"
"10.10.2017 20:00 - 10.10.2017 21:00","41090","40468"
"10.10.2017 21:00 - 10.10.2017 22:00","38095","37125"
"10.10.2017 22:00 - 10.10.2017 23:00","34198","33439"
"10.10.2017 23:00 - 11.10.2017 00:00","31115","30293"
"11.10.2017 00:00 - 11.10.2017 01:00","27233","27517"
"11.10.2017 01:00 - 11.10.2017 02:00","25696","25896"
"11.10.2017 02:00 - 11.10.2017 03:00","24920","24775"
"11.10.2017 03:00 - 11.10.2017 04:00","24645","24499"
"11.10.2017 04:00 - 11.10.2017 05:00","25100","24733"
"11.10.2017 05:00 - 11.10.2017 06:00","26875","26280"
"11.10.2017 06:00 - 11.10.2017 07:00","31897","31584"
"11.10.2017 07:00 - 11.10.2017 08:00","37042","36734"
"11.10.2017 08:00 - 11.10.2017 09:00","40473","40524"
"11.10.2017 09:00 - 11.10.2017 10:00","41513","41455"
"11.10.2017 10:00 - 11.10.2017 11:00","40815","40642"
"11.10.2017 11:00 - 11.10.2017 12:00","40155","40144"
"11.10.2017 12:00 - 11.10.2017 13:00","38384","37702"
"11.10.2017 13:00 - 11.10.2017 14:00","38155","37708"
"11.10.2017 14:00 - 11.10.2017 15:00","38999","38834"
"11.10.2017 15:00 - 11.10.2017 16:00","39629","39505"
"11.10.2017 16:00 - 11.10.2017 17:00","39709","39582"
"11.10.2017 17:00 - 11.10.2017 18:00","39328","39127"
"11.10.2017 18:00 - 11.10.2017 19:00","39881","39994"
"11.10.2017 19:00 - 11.10.2017 20:00","42744","42549"
"11.10.2017 20:00 - 11.10.2017 21:00","40154","40342"
"11.10.2017 21:00 - 11.10.2017 22:00","37108","37103"
"11.10.2017 22:00 - 11.10.2017 23:00","33371","33554"
"11.10.2017 23:00 - 12.10.2017 00:00","30152","30382"
"12.10.2017 00:00 - 12.10.2017 01:00","27253","27755"
"12.10.2017 01:00 - 12.10.2017 02:00","25823","26369"
"12.10.2017 02:00 - 12.10.2017 03:00","25041","25537"
"12.10.2017 03:00 - 12.10.2017 04:00","24812","25024"
"12.10.2017 04:00 - 12.10.2017 05:00","25177","25237"
"12.10.2017 05:00 - 12.10.2017 06:00","26680","26855"
"12.10.2017 06:00 - 12.10.2017 07:00","31306","31629"
"12.10.2017 07:00 - 12.10.2017 08:00","36553","36649"
"12.10.2017 08:00 - 12.10.2017 09:00","39956","40275"
"12.10.2017 09:00 - 12.10.2017 10:00","41122","41477"
"12.10.2017 10:00 - 12.10.2017 11:00","40904","40900"
"12.10.2017 11:00 - 12.10.2017 12:00","40422","40448"
"12.10.2017 12:00 - 12.10.2017 13:00","38706","38142"
"12.10.2017 13:00 - 12.10.2017 14:00","38130","38113"
"12.10.2017 14:00 - 12.10.2017 15:00","39338","39073"
"12.10.2017 15:00 - 12.10.2017 16:00","39564","39697"
"12.10.2017 16:00 - 12.10.2017 17:00","39703","39827"
"12.10.2017 17:00 - 12.10.2017 18:00","39026","39087"
"12.10.2017 18:00 - 12.10.2017 19:00","39679","39957"
"12.10.2017 19:00 - 12.10.2017 20:00","42684","42750"
"12.10.2017 20:00 - 12.10.2017 21:00","40594","40582"
"12.10.2017 21:00 - 12.10.2017 22:00","37354","37126"
"12.10.2017 22:00 - 12.10.2017 23:00","33833","33384"
"12.10.2017 23:00 - 13.10.2017 00:00","30639","30348"
"13.10.2017 00:00 - 13.10.2017 01:00","27926","27639"
"13.10.2017 01:00 - 13.10.2017 02:00","26506","26241"
"13.10.2017 02:00 - 13.10.2017 03:00","25471","25293"
"13.10.2017 03:00 - 13.10.2017 04:00","24845","24908"
"13.10.2017 04:00 - 13.10.2017 05:00","25015","25128"
"13.10.2017 05:00 - 13.10.2017 06:00","26561","26630"
"13.10.2017 06:00 - 13.10.2017 07:00","30795","31454"
"13.10.2017 07:00 - 13.10.2017 08:00","35956","36786"
"13.10.2017 08:00 - 13.10.2017 09:00","39602","40137"
"13.10.2017 09:00 - 13.10.2017 10:00","41001","40954"
"13.10.2017 10:00 - 13.10.2017 11:00","40399","40254"
"13.10.2017 11:00 - 13.10.2017 12:00","39746","39873"
"13.10.2017 12:00 - 13.10.2017 13:00","37924","37828"
"13.10.2017 13:00 - 13.10.2017 14:00","37468","37330"
"13.10.2017 14:00 - 13.10.2017 15:00","37988","38072"
"13.10.2017 15:00 - 13.10.2017 16:00","38526","38570"
"13.10.2017 16:00 - 13.10.2017 17:00","38571","38693"
"13.10.2017 17:00 - 13.10.2017 18:00","38143","38108"
"13.10.2017 18:00 - 13.10.2017 19:00","39154","39420"
"13.10.2017 19:00 - 13.10.2017 20:00","42467","42150"
"13.10.2017 20:00 - 13.10.2017 21:00","40957","39684"
"13.10.2017 21:00 - 13.10.2017 22:00","37459","36174"
"13.10.2017 22:00 - 13.10.2017 23:00","34271","32657"
"13.10.2017 23:00 - 14.10.2017 00:00","31148","30090"
"14.10.2017 00:00 - 14.10.2017 01:00","27104","27629"
"14.10.2017 01:00 - 14.10.2017 02:00","25432","25884"
"14.10.2017 02:00 - 14.10.2017 03:00","24352","24807"
"14.10.2017 03:00 - 14.10.2017 04:00","23751","24164"
"14.10.2017 04:00 - 14.10.2017 05:00","23630","23960"
"14.10.2017 05:00 - 14.10.2017 06:00","24070","24591"
"14.10.2017 06:00 - 14.10.2017 07:00","26126","26808"
"14.10.2017 07:00 - 14.10.2017 08:00","28847","29793"
"14.10.2017 08:00 - 14.10.2017 09:00","30988","31620"
"14.10.2017 09:00 - 14.10.2017 10:00","32612","32862"
"14.10.2017 10:00 - 14.10.2017 11:00","32246","32067"
"14.10.2017 11:00 - 14.10.2017 12:00","31437","31025"
"14.10.2017 12:00 - 14.10.2017 13:00","30205","29413"
"14.10.2017 13:00 - 14.10.2017 14:00","28648","28097"
"14.10.2017 14:00 - 14.10.2017 15:00","28046","27381"
"14.10.2017 15:00 - 14.10.2017 16:00","28086","27651"
"14.10.2017 16:00 - 14.10.2017 17:00","28446","28221"
"14.10.2017 17:00 - 14.10.2017 18:00","29131","29008"
"14.10.2017 18:00 - 14.10.2017 19:00","30929","31833"
"14.10.2017 19:00 - 14.10.2017 20:00","34724","35265"
"14.10.2017 20:00 - 14.10.2017 21:00","33364","33311"
"14.10.2017 21:00 - 14.10.2017 22:00","30673","30451"
"14.10.2017 22:00 - 14.10.2017 23:00","28421","28162"
"14.10.2017 23:00 - 15.10.2017 00:00","26348","25974"
"15.10.2017 00:00 - 15.10.2017 01:00","24146","23846"
"15.10.2017 01:00 - 15.10.2017 02:00","22523","22125"
"15.10.2017 02:00 - 15.10.2017 03:00","21065","20967"
"15.10.2017 03:00 - 15.10.2017 04:00","20220","20564"
"15.10.2017 04:00 - 15.10.2017 05:00","20115","20390"
"15.10.2017 05:00 - 15.10.2017 06:00","20458","20755"
"15.10.2017 06:00 - 15.10.2017 07:00","21407","21789"
"15.10.2017 07:00 - 15.10.2017 08:00","22102","22450"
"15.10.2017 08:00 - 15.10.2017 09:00","23511","23797"
"15.10.2017 09:00 - 15.10.2017 10:00","25353","25537"
"15.10.2017 10:00 - 15.10.2017 11:00","25892","25947"
"15.10.2017 11:00 - 15.10.2017 12:00","26006","26030"
"15.10.2017 12:00 - 15.10.2017 13:00","25555","25788"
"15.10.2017 13:00 - 15.10.2017 14:00","24393","24324"
"15.10.2017 14:00 - 15.10.2017 15:00","23512","23733"
"15.10.2017 15:00 - 15.10.2017 16:00","24054","24010"
"15.10.2017 16:00 - 15.10.2017 17:00","24346","24540"
"15.10.2017 17:00 - 15.10.2017 18:00","24963","25384"
"15.10.2017 18:00 - 15.10.2017 19:00","27294","28272"
"15.10.2017 19:00 - 15.10.2017 20:00","31477","31698"
"15.10.2017 20:00 - 15.10.2017 21:00","31009","30985"
"15.10.2017 21:00 - 15.10.2017 22:00","29431","29256"
"15.10.2017 22:00 - 15.10.2017 23:00","27432","26987"
"15.10.2017 23:00 - 16.10.2017 00:00","24850","24926"
"16.10.2017 00:00 - 16.10.2017 01:00","22438","22563"
"16.10.2017 01:00 - 16.10.2017 02:00","21197","21160"
"16.10.2017 02:00 - 16.10.2017 03:00","20577","20546"
"16.10.2017 03:00 - 16.10.2017 04:00","20377","20452"
"16.10.2017 04:00 - 16.10.2017 05:00","20725","20892"
"16.10.2017 05:00 - 16.10.2017 06:00","22719","23000"
"16.10.2017 06:00 - 16.10.2017 07:00","28215","29135"
"16.10.2017 07:00 - 16.10.2017 08:00","34670","34866"
"16.10.2017 08:00 - 16.10.2017 09:00","38471","38720"
"16.10.2017 09:00 - 16.10.2017 10:00","39635","39967"
"16.10.2017 10:00 - 16.10.2017 11:00","38919","39168"
"16.10.2017 11:00 - 16.10.2017 12:00","38428","38774"
"16.10.2017 12:00 - 16.10.2017 13:00","36503","36736"
"16.10.2017 13:00 - 16.10.2017 14:00","36345","36669"
"16.10.2017 14:00 - 16.10.2017 15:00","37456","37927"
"16.10.2017 15:00 - 16.10.2017 16:00","38343","38738"
"16.10.2017 16:00 - 16.10.2017 17:00","38563","39110"
"16.10.2017 17:00 - 16.10.2017 18:00","37811","38463"
"16.10.2017 18:00 - 16.10.2017 19:00","38721","39727"
"16.10.2017 19:00 - 16.10.2017 20:00","41639","42123"
"16.10.2017 20:00 - 16.10.2017 21:00","39808","39818"
"16.10.2017 21:00 - 16.10.2017 22:00","36626","36686"
"16.10.2017 22:00 - 16.10.2017 23:00","32873","32829"
"16.10.2017 23:00 - 17.10.2017 00:00","29621","30072"
"17.10.2017 00:00 - 17.10.2017 01:00","27141","27605"
"17.10.2017 01:00 - 17.10.2017 02:00","25323","26096"
"17.10.2017 02:00 - 17.10.2017 03:00","24608","25126"
"17.10.2017 03:00 - 17.10.2017 04:00","24242","24658"
"17.10.2017 04:00 - 17.10.2017 05:00","24419","24912"
"17.10.2017 05:00 - 17.10.2017 06:00","26083","26512"
"17.10.2017 06:00 - 17.10.2017 07:00","31411","31473"
"17.10.2017 07:00 - 17.10.2017 08:00","37070","37197"
"17.10.2017 08:00 - 17.10.2017 09:00","40472","40477"
"17.10.2017 09:00 - 17.10.2017 10:00","41647","41251"
"17.10.2017 10:00 - 17.10.2017 11:00","41555","41052"
"17.10.2017 11:00 - 17.10.2017 12:00","40921","40642"
"17.10.2017 12:00 - 17.10.2017 13:00","38816","38397"
"17.10.2017 13:00 - 17.10.2017 14:00","38140","37955"
"17.10.2017 14:00 - 17.10.2017 15:00","39300","39253"
"17.10.2017 15:00 - 17.10.2017 16:00","40457","39974"
"17.10.2017 16:00 - 17.10.2017 17:00","40538","40080"
"17.10.2017 17:00 - 17.10.2017 18:00","39872","39521"
"17.10.2017 18:00 - 17.10.2017 19:00","40863","40925"
"17.10.2017 19:00 - 17.10.2017 20:00","43471","43014"
"17.10.2017 20:00 - 17.10.2017 21:00","40936","40545"
"17.10.2017 21:00 - 17.10.2017 22:00","37399","37196"
"17.10.2017 22:00 - 17.10.2017 23:00","33636","33469"
"17.10.2017 23:00 - 18.10.2017 00:00","30282","30517"
"18.10.2017 00:00 - 18.10.2017 01:00","27956","27505"
"18.10.2017 01:00 - 18.10.2017 02:00","26342","25971"
"18.10.2017 02:00 - 18.10.2017 03:00","25301","25143"
"18.10.2017 03:00 - 18.10.2017 04:00","24822","24717"
"18.10.2017 04:00 - 18.10.2017 05:00","24996","24966"
"18.10.2017 05:00 - 18.10.2017 06:00","26472","26701"
"18.10.2017 06:00 - 18.10.2017 07:00","30755","31809"
"18.10.2017 07:00 - 18.10.2017 08:00","36882","37249"
"18.10.2017 08:00 - 18.10.2017 09:00","40452","40433"
"18.10.2017 09:00 - 18.10.2017 10:00","41725","41102"
"18.10.2017 10:00 - 18.10.2017 11:00","41259","40374"
"18.10.2017 11:00 - 18.10.2017 12:00","40864","39954"
"18.10.2017 12:00 - 18.10.2017 13:00","37814","37623"
"18.10.2017 13:00 - 18.10.2017 14:00","37158","37349"
"18.10.2017 14:00 - 18.10.2017 15:00","38216","38408"
"18.10.2017 15:00 - 18.10.2017 16:00","39143","39386"
"18.10.2017 16:00 - 18.10.2017 17:00","39576","39730"
"18.10.2017 17:00 - 18.10.2017 18:00","39324","39152"
"18.10.2017 18:00 - 18.10.2017 19:00","40405","40778"
"18.10.2017 19:00 - 18.10.2017 20:00","42675","42978"
"18.10.2017 20:00 - 18.10.2017 21:00","40951","40441"
"18.10.2017 21:00 - 18.10.2017 22:00","37872","37010"
"18.10.2017 22:00 - 18.10.2017 23:00","34234","33346"
"18.10.2017 23:00 - 19.10.2017 00:00","31094","30423"
"19.10.2017 00:00 - 19.10.2017 01:00","27541","27501"
"19.10.2017 01:00 - 19.10.2017 02:00","26008","26097"
"19.10.2017 02:00 - 19.10.2017 03:00","25071","25280"
"19.10.2017 03:00 - 19.10.2017 04:00","24610","25051"
"19.10.2017 04:00 - 19.10.2017 05:00","24812","25263"
"19.10.2017 05:00 - 19.10.2017 06:00","26233","26724"
"19.10.2017 06:00 - 19.10.2017 07:00","31004","31522"
"19.10.2017 07:00 - 19.10.2017 08:00","36622","37073"
"19.10.2017 08:00 - 19.10.2017 09:00","40018","40343"
"19.10.2017 09:00 - 19.10.2017 10:00","40985","41472"
"19.10.2017 10:00 - 19.10.2017 11:00","40112","41075"
"19.10.2017 11:00 - 19.10.2017 12:00","39851","40153"
"19.10.2017 12:00 - 19.10.2017 13:00","37971","37474"
"19.10.2017 13:00 - 19.10.2017 14:00","37305","37187"
"19.10.2017 14:00 - 19.10.2017 15:00","38750","38744"
"19.10.2017 15:00 - 19.10.2017 16:00","40044","39284"
"19.10.2017 16:00 - 19.10.2017 17:00","40219","39567"
"19.10.2017 17:00 - 19.10.2017 18:00","40105","39248"
"19.10.2017 18:00 - 19.10.2017 19:00","40546","40973"
"19.10.2017 19:00 - 19.10.2017 20:00","43057","43045"
"19.10.2017 20:00 - 19.10.2017 21:00","41115","40444"
"19.10.2017 21:00 - 19.10.2017 22:00","38046","37107"
"19.10.2017 22:00 - 19.10.2017 23:00","34424","33387"
"19.10.2017 23:00 - 20.10.2017 00:00","31070","30667"
"20.10.2017 00:00 - 20.10.2017 01:00","27618","27869"
"20.10.2017 01:00 - 20.10.2017 02:00","26083","26046"
"20.10.2017 02:00 - 20.10.2017 03:00","25113","25348"
"20.10.2017 03:00 - 20.10.2017 04:00","24841","24930"
"20.10.2017 04:00 - 20.10.2017 05:00","25079","25174"
"20.10.2017 05:00 - 20.10.2017 06:00","26374","26787"
"20.10.2017 06:00 - 20.10.2017 07:00","30795","31603"
"20.10.2017 07:00 - 20.10.2017 08:00","36950","37363"
"20.10.2017 08:00 - 20.10.2017 09:00","40531","41197"
"20.10.2017 09:00 - 20.10.2017 10:00","42230","42056"
"20.10.2017 10:00 - 20.10.2017 11:00","41559","41639"
"20.10.2017 11:00 - 20.10.2017 12:00","40618","41055"
"20.10.2017 12:00 - 20.10.2017 13:00","37512","38649"
"20.10.2017 13:00 - 20.10.2017 14:00","36639","37863"
"20.10.2017 14:00 - 20.10.2017 15:00","37833","38971"
"20.10.2017 15:00 - 20.10.2017 16:00","38836","39284"
"20.10.2017 16:00 - 20.10.2017 17:00","39177","39317"
"20.10.2017 17:00 - 20.10.2017 18:00","38970","39125"
"20.10.2017 18:00 - 20.10.2017 19:00","39563","40678"
"20.10.2017 19:00 - 20.10.2017 20:00","42589","42208"
"20.10.2017 20:00 - 20.10.2017 21:00","40802","39667"
"20.10.2017 21:00 - 20.10.2017 22:00","37168","36292"
"20.10.2017 22:00 - 20.10.2017 23:00","33731","32978"
"20.10.2017 23:00 - 21.10.2017 00:00","30810","30343"
"21.10.2017 00:00 - 21.10.2017 01:00","27708","27604"
"21.10.2017 01:00 - 21.10.2017 02:00","25770","25947"
"21.10.2017 02:00 - 21.10.2017 03:00","24661","24854"
"21.10.2017 03:00 - 21.10.2017 04:00","23927","24346"
"21.10.2017 04:00 - 21.10.2017 05:00","23720","23943"
"21.10.2017 05:00 - 21.10.2017 06:00","24322","24511"
"21.10.2017 06:00 - 21.10.2017 07:00","26872","27044"
"21.10.2017 07:00 - 21.10.2017 08:00","30340","30417"
"21.10.2017 08:00 - 21.10.2017 09:00","32394","32737"
"21.10.2017 09:00 - 21.10.2017 10:00","33483","34144"
"21.10.2017 10:00 - 21.10.2017 11:00","33128","33749"
"21.10.2017 11:00 - 21.10.2017 12:00","31774","32701"
"21.10.2017 12:00 - 21.10.2017 13:00","30145","30652"
"21.10.2017 13:00 - 21.10.2017 14:00","28786","29218"
"21.10.2017 14:00 - 21.10.2017 15:00","28075","28795"
"21.10.2017 15:00 - 21.10.2017 16:00","28327","29025"
"21.10.2017 16:00 - 21.10.2017 17:00","29060","29249"
"21.10.2017 17:00 - 21.10.2017 18:00","29869","30189"
"21.10.2017 18:00 - 21.10.2017 19:00","32773","33323"
"21.10.2017 19:00 - 21.10.2017 20:00","35866","35605"
"21.10.2017 20:00 - 21.10.2017 21:00","34382","33438"
"21.10.2017 21:00 - 21.10.2017 22:00","31345","30793"
"21.10.2017 22:00 - 21.10.2017 23:00","28770","28484"
"21.10.2017 23:00 - 22.10.2017 00:00","26506","26681"
"22.10.2017 00:00 - 22.10.2017 01:00","24235","24288"
"22.10.2017 01:00 - 22.10.2017 02:00","22409","22437"
"22.10.2017 02:00 - 22.10.2017 03:00","21061","21371"
"22.10.2017 03:00 - 22.10.2017 04:00","20535","20776"
"22.10.2017 04:00 - 22.10.2017 05:00","20472","20676"
"22.10.2017 05:00 - 22.10.2017 06:00","20783","21120"
"22.10.2017 06:00 - 22.10.2017 07:00","21883","22191"
"22.10.2017 07:00 - 22.10.2017 08:00","23168","23345"
"22.10.2017 08:00 - 22.10.2017 09:00","24370","24500"
"22.10.2017 09:00 - 22.10.2017 10:00","26470","26668"
"22.10.2017 10:00 - 22.10.2017 11:00","27676","27955"
"22.10.2017 11:00 - 22.10.2017 12:00","28211","28408"
"22.10.2017 12:00 - 22.10.2017 13:00","27935","28400"
"22.10.2017 13:00 - 22.10.2017 14:00","26440","26654"
"22.10.2017 14:00 - 22.10.2017 15:00","25424","25865"
"22.10.2017 15:00 - 22.10.2017 16:00","25471","26169"
"22.10.2017 16:00 - 22.10.2017 17:00","25590","26381"
"22.10.2017 17:00 - 22.10.2017 18:00","26345","26931"
"22.10.2017 18:00 - 22.10.2017 19:00","29646","29898"
"22.10.2017 19:00 - 22.10.2017 20:00","32671","32320"
"22.10.2017 20:00 - 22.10.2017 21:00","31701","31498"
"22.10.2017 21:00 - 22.10.2017 22:00","29703","29719"
"22.10.2017 22:00 - 22.10.2017 23:00","27431","27785"
"22.10.2017 23:00 - 23.10.2017 00:00","25025","25725"
"23.10.2017 00:00 - 23.10.2017 01:00","23133","23056"
"23.10.2017 01:00 - 23.10.2017 02:00","21616","21358"
"23.10.2017 02:00 - 23.10.2017 03:00","21050","20616"
"23.10.2017 03:00 - 23.10.2017 04:00","20851","20405"
"23.10.2017 04:00 - 23.10.2017 05:00","20827","20902"
"23.10.2017 05:00 - 23.10.2017 06:00","22974","22964"
"23.10.2017 06:00 - 23.10.2017 07:00","29483","29280"
"23.10.2017 07:00 - 23.10.2017 08:00","36005","35275"
"23.10.2017 08:00 - 23.10.2017 09:00","40082","39379"
"23.10.2017 09:00 - 23.10.2017 10:00","41563","40673"
"23.10.2017 10:00 - 23.10.2017 11:00","41241","40537"
"23.10.2017 11:00 - 23.10.2017 12:00","40810","39712"
"23.10.2017 12:00 - 23.10.2017 13:00","38010","37769"
"23.10.2017 13:00 - 23.10.2017 14:00","37441","37190"
"23.10.2017 14:00 - 23.10.2017 15:00","38568","38031"
"23.10.2017 15:00 - 23.10.2017 16:00","39394","38564"
"23.10.2017 16:00 - 23.10.2017 17:00","39782","38721"
"23.10.2017 17:00 - 23.10.2017 18:00","39357","38124"
"23.10.2017 18:00 - 23.10.2017 19:00","40650","40088"
"23.10.2017 19:00 - 23.10.2017 20:00","42477","41676"
"23.10.2017 20:00 - 23.10.2017 21:00","39918","39463"
"23.10.2017 21:00 - 23.10.2017 22:00","36824","36407"
"23.10.2017 22:00 - 23.10.2017 23:00","33091","32705"
"23.10.2017 23:00 - 24.10.2017 00:00","29816","29875"
"24.10.2017 00:00 - 24.10.2017 01:00","27474","27166"
"24.10.2017 01:00 - 24.10.2017 02:00","25670","25664"
"24.10.2017 02:00 - 24.10.2017 03:00","24629","24565"
"24.10.2017 03:00 - 24.10.2017 04:00","24132","24091"
"24.10.2017 04:00 - 24.10.2017 05:00","24333","24335"
"24.10.2017 05:00 - 24.10.2017 06:00","25875","26070"
"24.10.2017 06:00 - 24.10.2017 07:00","30731","31348"
"24.10.2017 07:00 - 24.10.2017 08:00","36603","37599"
"24.10.2017 08:00 - 24.10.2017 09:00","40561","41110"
"24.10.2017 09:00 - 24.10.2017 10:00","41839","42704"
"24.10.2017 10:00 - 24.10.2017 11:00","41857","41661"
"24.10.2017 11:00 - 24.10.2017 12:00","40873","41133"
"24.10.2017 12:00 - 24.10.2017 13:00","39120","38698"
"24.10.2017 13:00 - 24.10.2017 14:00","37538","38436"
